Title,Brand,Price,ItemStatus,NbFavourite,UserRating,NbEvalUser,Description,URL,Type,prix_median_groupe,favoris_median_groupe,z_score_prix,bonne_affaire
Carhatt Winterparka ,362,110.0,3.0,15,5.0,5.0,Wirklich sehr massiver und robuster winterparka mit Fell an der Kapuze mit Reißverschluss,https://www.vinted.fr/items/3685785387-carhatt-winterparka,2051,51.0,7.0,1.2428941754151699,0
Short The North Face,2319,25.0,1.0,0,5.0,7.0,New with tag. Never worn.,https://www.vinted.fr/items/5094251960-short-the-north-face,586,20.0,4.0,0.8080421669877976,0
Shorts the north face,2319,25.0,3.0,4,4.4,102.0,In perfette condizioni come nuovi,https://www.vinted.fr/items/4719253232-shorts-the-north-face,586,20.0,4.0,0.8080421669877976,0
 Sweat pour garçon,2319,10.0,3.0,10,4.9,76.0,"Sweat pour garçon , très bon état couleur bleu nuit et rouge tail LG  entre le L et M comme taille",https://www.vinted.fr/items/2360340625-sweat-pour-garcon,1811,17.0,4.0,-1.0495619568488193,1
Roter Carhartt Pullover Chase Sweat,362,32.0,3.0,5,5.0,115.0,,https://www.vinted.fr/items/5932683484-roter-carhartt-pullover-chase-sweat,1811,25.0,6.0,0.8334366906462646,0
Abrigo carhatt verde oscuro,362,120.0,3.0,10,5.0,2.0,"Usado 1 invierno, talla M de hombre",https://www.vinted.fr/items/890014134-abrigo-carhatt-verde-oscuro,2051,51.0,7.0,1.5149984022494882,0
Parca Carhartt,362,110.0,3.0,4,5.0,1.0,"Se ha usado pero está en perfecto estado, casi nueva.",https://www.vinted.fr/items/5646579272-parca-carhartt,2051,51.0,7.0,1.2428941754151699,0
The northface trui,2319,25.0,3.0,8,,,,https://www.vinted.fr/items/6017754984-the-northface-trui,1811,17.0,4.0,0.992395052216287,0
Sport short van the north face,2319,5.0,3.0,7,4.9,73.0,"Grijs sport short. Zeer netjes, weinig gedragen",https://www.vinted.fr/items/5126724513-sport-short-van-the-north-face,586,20.0,4.0,-1.8066968575679287,1
The north face pullover,2319,15.0,4.0,10,,,oft getragen aber hing jetzt nur noch im Schrank. Kann jedes Gechlecht tragen,https://www.vinted.fr/items/1801691867-the-north-face-pullover,1811,17.0,4.0,-0.36890962049378384,0
Bonnet the north face ,2319,10.0,3.0,11,4.6,97.0,"Porte quel que fois , tient chaud 
#thenorthface #noir #chaud #hiver #bonnet",https://www.vinted.fr/items/4165700351-bonnet-the-north-face,2964,10.0,4.0,0.008040288943255093,0
Carhartt Pulli,362,15.0,3.0,9,2.2,10.0,"Model ist 1,83 m auf 83 Kg",https://www.vinted.fr/items/1202451724-carhartt-pulli,1811,25.0,6.0,-1.0106235175888445,0
Pull The North Face,2319,11.0,3.0,8,5.0,25.0,"porte quelques fois
Très bon état 
Aglet légèrement cassé (voir photo)",https://www.vinted.fr/items/4218489670-pull-the-north-face,1811,17.0,4.0,-0.9134314895778122,1
Original The North Face Mütze,2319,15.0,2.0,14,4.9,36.0,"Ungetragen, wie neu.",https://www.vinted.fr/items/5813724561-original-the-north-face-mutze,2964,10.0,4.0,1.4049941553278567,0
bonnet the north face,2319,15.0,3.0,12,3.8,67.0,bonnet bleu électrique,https://www.vinted.fr/items/5538971752-bonnet-the-north-face,2964,10.0,4.0,1.4049941553278567,0
Bonnet The north face noir,2319,9.0,3.0,10,4.7,54.0,"Bonnet TNF NOIRE

ENVOI RAPIDE",https://www.vinted.fr/items/5874839376-bonnet-the-north-face-noir,2964,10.0,4.0,-0.2713504843336652,0
Giacca giubotto carhartt,362,120.0,1.0,2,4.9,147.0,"CARHARTT WIP
Carhartt WIP Fairmount Jeansjacke
Colore bianco panna
Nuovo mai usato
100% legit
Taglia L
Spedizione veloce e ben protetta",https://www.vinted.fr/items/5968243963-giacca-giubotto-carhartt,2051,51.0,7.0,1.5149984022494882,0
Cappello The north face,2319,12.0,3.0,2,5.0,7.0,"Vendo cappello di lana della The north face 
Per info contattatemi pure !",https://www.vinted.fr/items/6017041738-cappello-the-north-face,2964,10.0,4.0,0.5668218354970957,0
The North Face Mütze,2319,9.99,3.0,2,4.9,171.0,"* Zustand 8/10

* Größe von Etikett oversize 

* 100 % original

* Versand am ersten Tag

* Keine Rückerstattung / Keine Rückgabe


#vintage #vintagestyle #rare #very #vintagefashion  #vintagelook #",https://www.vinted.fr/items/6018098020-the-north-face-mutze,2964,10.0,4.0,0.0052463812104859495,0
Mütze Beanie The North Face,2319,15.0,3.0,6,5.0,105.0,Selten getragene Mütze von The North Face,https://www.vinted.fr/items/5727194116-mutze-beanie-the-north-face,2964,10.0,4.0,1.4049941553278567,0
Muts The North Face,2319,3.5,4.0,0,5.0,20.0,Muts met fleece voering,https://www.vinted.fr/items/5989518853-muts-the-north-face,2964,10.0,4.0,-1.807999737356727,0
Bonnet the north face noir,2319,15.0,3.0,0,4.3,82.0,En très bon état ✅,https://www.vinted.fr/items/5987587277-bonnet-the-north-face-noir,2964,10.0,4.0,1.4049941553278567,0
Bonnet the north face,2319,13.0,1.0,3,4.9,355.0,Bonnet homme. Taille unique. Taille petit (m).,https://www.vinted.fr/items/5621596997-bonnet-the-north-face,2964,10.0,4.0,0.846212608774016,0
Sweater The North Face,2319,10.0,4.0,5,4.9,27.0,"Leuke sweater, prima voor tweede ronde",https://www.vinted.fr/items/5965225482-sweater-the-north-face,1811,17.0,4.0,-1.0495619568488193,1
Bonnet The North Face,2319,12.0,3.0,5,5.0,1111.0,"Bonnet peu porté
Mixte",https://www.vinted.fr/items/5481056587-bonnet-the-north-face,2964,10.0,4.0,0.5668218354970957,0
Bonnet the north face gris,2319,8.0,2.0,6,4.6,32.0,"Je vends mon bonnet the north face gris avec pompon.
Il est en parfait état !",https://www.vinted.fr/items/5967354959-bonnet-the-north-face-gris,2964,10.0,4.0,-0.5507412576105856,1
Pantaloncini tuta the north face,2319,10.0,4.0,10,4.9,91.0,"Pantaloncini tuta the north face usati, un po’ consumati ma in buone condizioni

#thenorthface #streetwear #streetstyle #sportswear",https://www.vinted.fr/items/5060522580-pantaloncini-tuta-the-north-face,586,20.0,4.0,-1.1530121014289971,1
Beanie The North Face,2319,7.0,3.0,0,4.9,144.0,Donkergrijs/ zwart gemêleerd . In goede staat. One size,https://www.vinted.fr/items/5984058194-beanie-the-north-face,2964,10.0,4.0,-0.8301320308875059,0
The North Face Pullover ,2319,20.0,3.0,2,4.5,2.0,The North Face Pullover sehr gut erhalten              Größe XS                                                                    Bei Fragen gerne schreiben,https://www.vinted.fr/items/1586662173-the-north-face-pullover,1811,17.0,4.0,0.3117427158612516,0
Mütze,2319,5.0,3.0,5,5.0,67.0,"Mit weichem fleece gefüttert, so juckt sie nicht",https://www.vinted.fr/items/5697566870-mutze,2964,10.0,4.0,-1.3889135774413466,1
Carhartt Sweater M,362,40.0,4.0,1,5.0,284.0,"Ich verkaufe meinen sehr schönen Carhartt Sweater in der Größe M. 
Er befindet sich in einem guten getragenem Zustand.",https://www.vinted.fr/items/6024469638-carhartt-sweater-m,1811,25.0,6.0,1.7012297298157275,0
Sport Hose,2319,12.0,4.0,8,5.0,72.0,,https://www.vinted.fr/items/4982011215-sport-hose,586,20.0,4.0,-0.8915381989734245,1
The North Face Mütze,2319,8.0,3.0,4,4.9,145.0,The North Face Mütze Herren sehr selten getragen,https://www.vinted.fr/items/5889937173-the-north-face-mutze,2964,10.0,4.0,-0.5507412576105856,0
Gorro The North Face,2319,6.0,3.0,7,5.0,34.0,Gorro con poco uso,https://www.vinted.fr/items/4431626315-gorro-the-north-face,2964,10.0,4.0,-1.1095228041644263,1
North face hoodie ,2319,10.0,3.0,6,5.0,24.0,"Guter Zustand
Bei Fragen gerne melden 😊",https://www.vinted.fr/items/3786763147-north-face-hoodie,1811,17.0,4.0,-1.0495619568488193,1
Sportshort The North Face,2319,5.0,4.0,7,5.0,32.0,,https://www.vinted.fr/items/6040241557-sportshort-the-north-face,586,20.0,4.0,-1.8066968575679287,1
Bonnet The North face,2319,11.0,2.0,9,4.8,20.0,Bonnet the North face Couleurs bleu Neuf jamais porté taille unique,https://www.vinted.fr/items/6006384480-bonnet-the-north-face,2964,10.0,4.0,0.2874310622201754,0
North Face Shorts Neuf,2319,25.0,2.0,4,5.0,1.0,"Neuf, jamais porté",https://www.vinted.fr/items/3680356356-north-face-shorts-neuf,586,20.0,4.0,0.8080421669877976,0
Sweat the north face,2319,5.0,4.0,11,4.8,55.0,"Sweat the north face en bon état général mais une décoloration au niveau de la capuche , voir photo 3  .",https://www.vinted.fr/items/5600420294-sweat-the-north-face,1811,17.0,4.0,-1.7302142932038547,1
Bonnet The north face noir,2319,9.0,3.0,5,4.7,54.0,Bonnet TNF GRIS,https://www.vinted.fr/items/5850888028-bonnet-the-north-face-noir,2964,10.0,4.0,-0.2713504843336652,0
Shorts The North Face,2319,30.0,2.0,4,4.4,103.0,"•Ni un solo uso👌🏼

•Envio entre las 24/72h despues de la compra✅

•Mas fotos o info DM!!!📸",https://www.vinted.fr/items/5151462173-shorts-the-north-face,586,20.0,4.0,1.4617269231267294,0
Sport short van the north face,2319,5.0,3.0,7,4.9,73.0,"Grijs sport short. Zeer netjes, weinig gedragen",https://www.vinted.fr/items/5126724513-sport-short-van-the-north-face,586,20.0,4.0,-1.8066968575679287,1
Bonnet The North Face Blanc,2319,12.0,1.0,3,4.3,3.0,"- Encore neuf !
- Envoi sous 24h !",https://www.vinted.fr/items/5960777495-bonnet-the-north-face-blanc,2964,10.0,4.0,0.5668218354970957,0
Bonnet The North Face,2319,12.0,2.0,0,5.0,6.0,Bonnet THE NORTH FACE neuf,https://www.vinted.fr/items/6022978127-bonnet-the-north-face,2964,10.0,4.0,0.5668218354970957,0
Pantaloni corti The North Face,2319,20.0,2.0,9,4.9,124.0,"Utilizzati 1 volta 
Come nuovo 
Per qualsiasi informazione scrivimi
(Le pieghe ci sono perché sono ancora da stirare)",https://www.vinted.fr/items/4871920887-pantaloni-corti-the-north-face,586,20.0,4.0,0.1543574108488661,0
North Face Pulli in grau,2319,10.0,4.0,5,5.0,178.0,"Leichtes Pilling und 2 kleine Flecken über der Tasche (kaum sichtbar). 
Sonst in einem guten getragenen Zustand.",https://www.vinted.fr/items/4357932841-north-face-pulli-in-grau,1811,17.0,4.0,-1.0495619568488193,1
The North face trui,2319,12.0,4.0,9,4.9,37.0,Nog erg mooi is wel gedragen,https://www.vinted.fr/items/5967112006-the-north-face-trui,1811,17.0,4.0,-0.7773010223068051,1
Carhartt Mantel,362,15.0,3.0,3,5.0,50.0,"Warme Jacke bzw. Mantel von Carhartt.
Sehr warm 
Fast nie getragen",https://www.vinted.fr/items/5820642420-carhartt-mantel,2051,51.0,7.0,-1.3420959795108542,0
Cappello The North Face,2319,10.0,3.0,0,,,"Cappellino usato, ma in buone condizione, bellissimo",https://www.vinted.fr/items/6013373384-cappello-the-north-face,2964,10.0,4.0,0.008040288943255093,0
Bonnet the North Faith,2319,10.0,1.0,2,,,,https://www.vinted.fr/items/5981952176-bonnet-the-north-faith,2964,10.0,4.0,0.008040288943255093,0
Sweat The North Face,2319,15.0,3.0,1,5.0,28.0,"État parfait, très peu porté",https://www.vinted.fr/items/6008225669-sweat-the-north-face,1811,17.0,4.0,-0.36890962049378384,0
The North Face short,2319,10.0,3.0,1,3.9,7.0,Short,https://www.vinted.fr/items/5127532201-the-north-face-short,586,20.0,4.0,-1.1530121014289971,0
Bonnet the north face,2319,7.0,2.0,12,4.5,76.0,Jamais porter,https://www.vinted.fr/items/5977868480-bonnet-the-north-face,2964,10.0,4.0,-0.8301320308875059,1
bonnet bleu the north face,2319,15.0,3.0,7,3.6,45.0,"états :10/10
couleur :bleu 
marque :the north face",https://www.vinted.fr/items/5765852995-bonnet-bleu-the-north-face,2964,10.0,4.0,1.4049941553278567,0
Cappellino grigio north face,2319,10.0,2.0,2,4.8,193.0,cappello di lana caldo north face colore grigio come nuovo,https://www.vinted.fr/items/6000604544-cappellino-grigio-north-face,2964,10.0,4.0,0.008040288943255093,0
Bonnet tnf,2319,9.0,3.0,4,5.0,9.0,Porté quelques fois en excellent état,https://www.vinted.fr/items/5699861278-bonnet-tnf,2964,10.0,4.0,-0.2713504843336652,0
Bonnet The North Face,2319,15.0,2.0,4,4.2,70.0,"Bonnet The North Face, neuf jamais porté 
Couleur vert",https://www.vinted.fr/items/5948376316-bonnet-the-north-face,2964,10.0,4.0,1.4049941553278567,0
Zwarte muts van The North Face,2319,5.0,,9,,,Regelmatig gedragen. One size,https://www.vinted.fr/items/4589335574-zwarte-muts-van-the-north-face,2964,10.0,4.0,-1.3889135774413466,0
The North Face Mütze unisex grau,2319,10.0,3.0,3,5.0,3.0,"Ich verkaufe meine Mütze (unisex). Ich habe die Mütze kaum getragen, daher ist sie in einem sehr guten Zustand. Außerdem hat sie keine Löcher oder Flecken es ist eine Einheitsgröße. 

Keine Rückgabe oder Garantie möglich.

Bei Interesse gerne anschreiben :)",https://www.vinted.fr/items/5974983747-the-north-face-mutze-unisex-grau,2964,10.0,4.0,0.008040288943255093,0
Bonnet gris The North Face,2319,8.0,3.0,6,4.6,10.0,Excellent état très peu porté,https://www.vinted.fr/items/5990174022-bonnet-gris-the-north-face,2964,10.0,4.0,-0.5507412576105856,0
Bonne TNF,2319,12.0,3.0,3,5.0,54.0,Excellent état !,https://www.vinted.fr/items/6034302928-bonne-tnf,2964,10.0,4.0,0.5668218354970957,0
Mütze,2319,5.0,3.0,5,5.0,67.0,"Mit weichem fleece gefüttert, so juckt sie nicht",https://www.vinted.fr/items/5697566870-mutze,2964,10.0,4.0,-1.3889135774413466,1
Bonnet réversible The North Face,2319,8.0,3.0,5,4.7,99.0,"Bonjour à tous,
Je me sépare de ce superbe bonne de chez The North Face en très bon état ✅
Il est en taille unique, mais tiens sur une petite tete !
Envoi rapide et soigné sous 24 à 48h 📦
Si vous avez des questions n’hésitez pas ☺️",https://www.vinted.fr/items/5988069515-bonnet-reversible-the-north-face,2964,10.0,4.0,-0.5507412576105856,1
Carhartt Pullover,362,15.0,3.0,9,4.8,77.0,"Pulli ist in gutem Zustand.
Hab ihn gerne getragen ist mir allerdings mittlerweile zu klein.",https://www.vinted.fr/items/5371035841-carhartt-pullover,1811,25.0,6.0,-1.0106235175888445,1
Short North Face,2319,12.0,3.0,9,4.9,86.0,Parfait état,https://www.vinted.fr/items/4899394679-short-north-face,586,20.0,4.0,-0.8915381989734245,1
Carhartt jacke mit  fellkaputze,362,35.0,4.0,10,4.3,25.0,Guter Zustand,https://www.vinted.fr/items/3245345206-carhartt-jacke-mit-fellkaputze,2051,51.0,7.0,-0.7978875258422177,1
Bonnet The North face / TU,2319,4.0,4.0,5,5.0,150.0,"Bonjour
Je vends un bonnet de la marque NorthFace couleur vert kaki
Bon état général",https://www.vinted.fr/items/5884618798-bonnet-the-north-face-tu,2964,10.0,4.0,-1.6683043507182669,1
"Carhartt, Paccbet cap",362,22.0,3.0,13,5.0,28.0,,https://www.vinted.fr/items/5752614863-carhartt-paccbet-cap,287,15.0,5.0,1.4520487715745691,0
Beanie black,2319,8.0,4.0,5,5.0,123.0,Ottime condizioni,https://www.vinted.fr/items/5925051338-beanie-black,2964,10.0,4.0,-0.5507412576105856,1
Jacke,362,30.0,3.0,8,4.9,220.0,Jacke,https://www.vinted.fr/items/5526655820-jacke,2051,51.0,7.0,-0.9339396392593768,1
Bonnet The North Face gris taille unique bonnet taille adulte en très bon état,2319,12.0,3.0,1,4.9,215.0,Bonnet The North Face gris taille unique bonnet taille adulte en très bon état,https://www.vinted.fr/items/5987733903-bonnet-the-north-face-gris-taille-unique-bonnet-taille-adulte-en-tres-bon-etat,2964,10.0,4.0,0.5668218354970957,0
Bonnet Jim the north face bleu,2319,15.0,3.0,13,5.0,14.0,Bonnet en matériaux recyclés en excellant état.,https://www.vinted.fr/items/5327633276-bonnet-jim-the-north-face-bleu,2964,10.0,4.0,1.4049941553278567,0
Barretto the North Face,2319,5.0,3.0,4,4.7,260.0,In ottime condizioni molto bello e caldo,https://www.vinted.fr/items/5963320302-barretto-the-north-face,2964,10.0,4.0,-1.3889135774413466,0
North Face Winter Mütze,2319,8.0,3.0,0,3.7,3.0,So gut wie nie getragen,https://www.vinted.fr/items/5977653538-north-face-winter-mutze,2964,10.0,4.0,-0.5507412576105856,0
Sweater Carhartt,362,15.0,4.0,7,5.0,21.0,"Sweater Carhartt, maat S. Nog in goede staat maar wel een paar zwarte vlekjes op de boord aan de achterkant. Zie laatste foto",https://www.vinted.fr/items/6021569921-sweater-carhartt,1811,25.0,6.0,-1.0106235175888445,1
Zuccotto North Face,2319,3.0,4.0,7,5.0,24.0,"Zuccotto di lana North Face 
REVERSIBILE",https://www.vinted.fr/items/5956130767-zuccotto-north-face,2964,10.0,4.0,-1.9476951239951872,1
short The North Face,2319,13.0,3.0,11,4.9,137.0,"short TNF 
très bon état 
prix négociable 
envoie rapide 
taille XL ( enfant ) donc = M",https://www.vinted.fr/items/5565362464-short-the-north-face,586,20.0,4.0,-0.7608012477456382,1
Bonnet thé north face,2319,2.0,3.0,7,4.7,249.0,"Bleu 
Taille unique 
⚠️pas lavé",https://www.vinted.fr/items/4121622147-bonnet-the-north-face,2964,10.0,4.0,-2.2270858972721075,1
North face,2319,15.0,4.0,2,,,Pouco uso,https://www.vinted.fr/items/6003716556-north-face,1811,17.0,4.0,-0.36890962049378384,0
vendo gorro “the north face”,2319,6.0,3.0,5,4.9,47.0,vendo gorro da “the north face”,https://www.vinted.fr/items/5234408821-vendo-gorro-the-north-face,2964,10.0,4.0,-1.1095228041644263,1
Gorro The North Face Original,2319,10.0,3.0,8,1.0,2.0,"Usado solo una vez
Perfecto estado",https://www.vinted.fr/items/4416609131-gorro-the-north-face-original,2964,10.0,4.0,0.008040288943255093,0
Carhartt Winterjacke (L),362,71.0,3.0,0,4.9,110.0,,https://www.vinted.fr/items/5999624129-carhartt-winterjacke-l,2051,51.0,7.0,0.18168769076132835,0
Sweat à capuche,2319,10.0,3.0,13,4.5,152.0,Porté quelques fois,https://www.vinted.fr/items/5956443783-sweat-a-capuche,1811,17.0,4.0,-1.0495619568488193,1
Sweater The North Face,2319,10.0,4.0,5,4.9,27.0,"Leuke sweater, prima voor tweede ronde",https://www.vinted.fr/items/5965225482-sweater-the-north-face,1811,17.0,4.0,-1.0495619568488193,1
Bonnet The North Face,2319,15.0,2.0,11,4.8,422.0,Vend bonnet The North Face original porter une fois comme neuf,https://www.vinted.fr/items/5470235005-bonnet-the-north-face,2964,10.0,4.0,1.4049941553278567,0
carhartt windbreaker,362,25.0,3.0,4,4.9,69.0,"nur einmal getragen
Männer größe M",https://www.vinted.fr/items/3606738653-carhartt-windbreaker,2051,51.0,7.0,-1.069991752676536,0
Carhartt Mütze dunkelblau Strickmütze,362,7.0,3.0,12,4.8,667.0,"Strickmütze in dunkel, dunkelblau",https://www.vinted.fr/items/5880994311-carhartt-mutze-dunkelblau-strickmutze,287,15.0,5.0,-1.5684679032669957,1
Bonnet the north face,2319,13.0,4.0,1,4.9,116.0,Article en bon état général.,https://www.vinted.fr/items/5986899667-bonnet-the-north-face,2964,10.0,4.0,0.846212608774016,0
Superbe Bonnet TNF Bleu NEUF,2319,12.0,2.0,3,4.8,73.0,"Bonnet the north face jamais mis.
M’a été offert pour un anniversaire il y a deux ans mais jamais mis, je m’en sépare aujourd’hui.

État comme neuf, sans étiquette 
Très joli 

Pour plus d’infos/photos, me contacter ;)",https://www.vinted.fr/items/6038007785-superbe-bonnet-tnf-bleu-neuf,2964,10.0,4.0,0.5668218354970957,0
Bonnet The north face,2319,6.0,3.0,0,5.0,104.0,100% acrylique,https://www.vinted.fr/items/6020478426-bonnet-the-north-face,2964,10.0,4.0,-1.1095228041644263,0
North face bobble hat,2319,8.0,3.0,6,5.0,30.0,Worn twice,https://www.vinted.fr/items/5757533684-north-face-bobble-hat,2964,10.0,4.0,-0.5507412576105856,1
Cappello  the north face,2319,13.0,3.0,11,5.0,127.0,Cappello  the north face,https://www.vinted.fr/items/5501957587-cappello-the-north-face,2964,10.0,4.0,0.846212608774016,0
Carhartt Pullover/Sweater/hoodie,362,15.0,,2,5.0,16.0,"Vintage
Weite:46cm
Länge:52cm
Fittet:S-M

Ein kleiner Fleck auf der Vorderseite (zu sehen im 3. Bild)",https://www.vinted.fr/items/5470330840-carhartt-pulloversweaterhoodie,1811,25.0,6.0,-1.0106235175888445,0
Bonnet the north face,2319,8.0,4.0,12,4.6,26.0,Porté quelques fois,https://www.vinted.fr/items/4921261364-bonnet-the-north-face,2964,10.0,4.0,-0.5507412576105856,1
Sweat capuche,2319,12.0,3.0,7,4.9,1547.0,"Très bon état
Brodé noir
Idéal ado 12-14 ans 
D autres sweat en vente pensez au lot!",https://www.vinted.fr/items/5780725697-sweat-capuche,1811,17.0,4.0,-0.7773010223068051,1
"Bonnet, taille unique, The North face",2319,6.0,3.0,8,4.9,147.0,"Bonjour,
Je vends un bonnet de marque north face
Taille unique en excellent état, l’étiquette a été découpée par mes soins, car cela me gênait sur le crâne.",https://www.vinted.fr/items/5998695140-bonnet-taille-unique-the-north-face,2964,10.0,4.0,-1.1095228041644263,1
Carhatt Mütze,362,15.0,2.0,8,5.0,104.0,,https://www.vinted.fr/items/4111313099-carhatt-mutze,287,15.0,5.0,0.04247432331517214,0
Bob velours Carhartt,362,20.0,2.0,8,4.4,7.0,,https://www.vinted.fr/items/5988997999-bob-velours-carhartt,287,15.0,5.0,1.0493132149290272,0
Gelber Carhartt Windbreaker ,362,25.0,3.0,20,4.0,4.0,"Selten getragen, nicht Wasserdicht",https://www.vinted.fr/items/895884910-gelber-carhartt-windbreaker,2051,51.0,7.0,-1.069991752676536,0
Carhartt black jumper,362,30.0,3.0,8,5.0,32.0,Great condition,https://www.vinted.fr/items/6018344235-carhartt-black-jumper,1811,25.0,6.0,0.6164884308538988,0
Carhartt pet,362,15.0,2.0,9,,,,https://www.vinted.fr/items/5997633711-carhartt-pet,287,15.0,5.0,0.04247432331517214,0
Cappello The North Face,2319,12.0,2.0,9,5.0,5.0,,https://www.vinted.fr/items/5947632304-cappello-the-north-face,2964,10.0,4.0,0.5668218354970957,0
Northface sports shorts,2319,10.0,4.0,16,5.0,61.0,Northface sports shorts with zipper pockets,https://www.vinted.fr/items/5864564117-northface-sports-shorts,586,20.0,4.0,-1.1530121014289971,1
The North Face Pullover/Größe:S,2319,4.0,4.0,6,5.0,3.0,Ein sehr schöner und bequemer Pullover.,https://www.vinted.fr/items/5946523171-the-north-face-pullovergrosses,1811,17.0,4.0,-1.8663447604748618,0
Sweat à capuche The North Face,2319,13.0,4.0,5,4.9,292.0,"Capuche avec lien de serrage
Légère décoloration sur le bord avant de la capuche",https://www.vinted.fr/items/6037381071-sweat-a-capuche-the-north-face,1811,17.0,4.0,-0.641170555035798,1
The North Face extreme Jogging Shorts L,2319,5.0,,4,4.1,9.0,,https://www.vinted.fr/items/5912760757-the-north-face-extreme-jogging-shorts-l,586,20.0,4.0,-1.8066968575679287,0
Taille M,2319,18.0,3.0,1,4.8,1201.0,Taille M,https://www.vinted.fr/items/6029273886-taille-m,1811,17.0,4.0,0.039481781319237415,0
Bonnet The North Face,2319,7.0,3.0,0,4.7,17.0,"Bonnet The North Face en bonne état porter quelque fois taille unique
Envoie rapide",https://www.vinted.fr/items/6012573161-bonnet-the-north-face,2964,10.0,4.0,-0.8301320308875059,0
pullover the north face,2319,14.0,3.0,5,5.0,21.0,pullover the north face taglia M in perfette condizioni,https://www.vinted.fr/items/6005762151-pullover-the-north-face,1811,17.0,4.0,-0.5050400877647909,1
Bonnet the north face,2319,7.0,3.0,6,4.3,174.0,Très bon état peut porté,https://www.vinted.fr/items/5659307912-bonnet-the-north-face,2964,10.0,4.0,-0.8301320308875059,1
Mütze,2319,5.0,3.0,5,5.0,67.0,"Mit weichem fleece gefüttert, so juckt sie nicht",https://www.vinted.fr/items/5697566870-mutze,2964,10.0,4.0,-1.3889135774413466,1
Carhartt Sweatshirt,362,40.0,3.0,3,5.0,2.0,Nur wenige male getragen und im super Zustand. Die Waschung auf der Rückseite ist teil des Designs und sind keine Flecken,https://www.vinted.fr/items/6008047883-carhartt-sweatshirt,1811,25.0,6.0,1.7012297298157275,0
Cuffia,362,5.0,3.0,0,5.0,17.0,,https://www.vinted.fr/items/6005849024-cuffia,287,15.0,5.0,-1.9712034599125379,0
Pullover von the north face,2319,15.0,4.0,9,5.0,8.0,"verkauft wird ein grauer Pullover der Fa. the north face.
Er ist in einem sehr guten Zustand",https://www.vinted.fr/items/2383089397-pullover-von-the-north-face,1811,17.0,4.0,-0.36890962049378384,0
Gorro Northface,2319,12.0,4.0,1,4.9,27.0,Gorro Northface Salty Dog,https://www.vinted.fr/items/5988401147-gorro-northface,2964,10.0,4.0,0.5668218354970957,0
Carhartt Pullover,362,12.0,,2,4.9,36.0,Der Pullover wurde nur selten getragen und hat nur kleine Abnutzungen vom Waschen an der Schrift und ein kleines Loch unterhalb der Schrift.,https://www.vinted.fr/items/5358180585-carhartt-pullover,1811,25.0,6.0,-1.3360459072773931,0
Bonnet noir The North Face,2319,8.0,3.0,5,5.0,5.0,"Bonnet taille unique (50% laine)
Polaire à l’intérieur",https://www.vinted.fr/items/5254378161-bonnet-noir-the-north-face,2964,10.0,4.0,-0.5507412576105856,0
"Bonnet, The North face",2319,5.0,3.0,8,4.7,33.0,"Bonnet the North Face , chaud , en parfait état 
Noir⚫️
Authentique ✅",https://www.vinted.fr/items/5877799602-bonnet-the-north-face,2964,10.0,4.0,-1.3889135774413466,1
Carhartt Mütze Wintermütze Beanie Neu,362,17.0,1.0,13,5.0,258.0,,https://www.vinted.fr/items/5752694043-carhartt-mutze-wintermutze-beanie-neu,287,15.0,5.0,0.44520987996071415,0
"Carharrt Wollmütze, Beanie, Mütze, unisex",362,10.0,3.0,15,5.0,27.0,"Die Mütze ist in einem guten Zustand, hat keine Mängel oder Schäden.",https://www.vinted.fr/items/5717289792-carharrt-wollmutze-beanie-mutze-unisex,287,15.0,5.0,-0.9643645682986828,1
Carhartt Jacke,362,34.0,3.0,11,5.0,131.0,"Für Frauen oder zierliche Erwachsene oder Teenies.
Ich bin 1,69cm groß und wiege 57kg.",https://www.vinted.fr/items/5122828419-carhartt-jacke,2051,51.0,7.0,-0.8250979485256495,1
Gorra Carhartt azul,362,15.0,3.0,3,4.9,95.0,,https://www.vinted.fr/items/6030968650-gorra-carhartt-azul,287,15.0,5.0,0.04247432331517214,0
Sweat the north face,2319,5.0,,1,4.5,8.0,Sweat porté pas mal de fois avec un petit défaut mais propre,https://www.vinted.fr/items/6041521814-sweat-the-north-face,1811,17.0,4.0,-1.7302142932038547,0
Northface trui maat S,2319,7.99,4.0,6,4.8,104.0,Northface trui,https://www.vinted.fr/items/6036354803-northface-trui-maat-s,1811,17.0,4.0,-1.3231841960635433,1
Parka Carhartt,362,120.0,1.0,8,5.0,140.0,Parka Carhatt neuve avec étiquettes 🏷,https://www.vinted.fr/items/5226105998-parka-carhartt,2051,51.0,7.0,1.5149984022494882,0
Parka Damen M Carhartt,362,35.0,4.0,7,5.0,235.0,"Toller Parker wetterfest kuschliges Innenfell kann tailliert werden 
Bei einer Aussentasche löst sich die Naht, kann einfach genäht werden",https://www.vinted.fr/items/5713874189-parka-damen-m-carhartt,2051,51.0,7.0,-0.7978875258422177,0
Blaue carhartt cap,362,10.0,4.0,17,5.0,2.0,Ein wenig getragen mir einem Fleck aber sonst gut,https://www.vinted.fr/items/6025950689-blaue-carhartt-cap,287,15.0,5.0,-0.9643645682986828,0
Short,2319,12.0,3.0,0,4.9,89.0,,https://www.vinted.fr/items/6042956286-short,586,20.0,4.0,-0.8915381989734245,0
