Title,Brand,Price,ItemStatus,NbFavourite,UserRating,NbEvalUser,Description,URL,Type,prix_median_groupe,favoris_median_groupe,z_score_prix,bonne_affaire
Carhartt Knit Visor NEU,Carhartt,10.0,1.0,19,5.0,603.0,"Ungetragen mit Etikett 

#visor",https://www.vinted.fr/items/5615739837-carhartt-knit-visor-neu,casquettes,15.0,5.0,-0.9643645682986828,0
Carhartt Hickman Parka navy,Carhartt,30.0,4.0,12,5.0,59.0,Getragen aber guter Zustand,https://www.vinted.fr/items/4108921499-carhartt-hickman-parka-navy,manteaux,51.0,7.0,-0.9339396392593768,1
Carhartt Pullover,Carhartt,12.0,,2,4.9,36.0,Der Pullover wurde nur selten getragen und hat nur kleine Abnutzungen vom Waschen an der Schrift und ein kleines Loch unterhalb der Schrift.,https://www.vinted.fr/items/5358180585-carhartt-pullover,sweats,25.0,6.0,-1.3360459072773931,0
Carhartt | Lookout Hat,Carhartt,12.0,3.0,0,4.9,66.0,,https://www.vinted.fr/items/5670085174-carhartt-lookout-hat,casquettes,15.0,5.0,-0.5616290116531408,0
Pull The North Face,The North Face,10.0,4.0,11,4.4,92.0,"Pull The North Face Beige
Taille M
Avec des toutes petites taches à l’arrière et une sur la manche. Il est sûrement possible de les faire partir.",https://www.vinted.fr/items/5669527742-pull-the-north-face,sweats,17.0,4.0,-1.0495619568488193,1
Carhartt Regenjacke,Carhartt,30.0,3.0,10,5.0,41.0,"Privatverkauf, daher keine Garantie oder Rücknahme 

Bezahlung per Paypal 

Versandkosten nach Absprache",https://www.vinted.fr/items/3766777885-carhartt-regenjacke,manteaux,51.0,7.0,-0.9339396392593768,1
Blaue carhartt cap,Carhartt,10.0,4.0,17,5.0,2.0,Ein wenig getragen mir einem Fleck aber sonst gut,https://www.vinted.fr/items/6025950689-blaue-carhartt-cap,casquettes,15.0,5.0,-0.9643645682986828,0
Sweat capuche The North Face vert canard ,The North Face,12.0,3.0,8,4.9,39.0,"Bon état, seul les galons de la capuche sont effilochés.",https://www.vinted.fr/items/3774859872-sweat-capuche-the-north-face-vert-canard,sweats,17.0,4.0,-0.7773010223068051,1
Pull North face homme,The North Face,12.0,3.0,7,4.9,449.0,"Très peu porté.
⚠️ Mais couleur moins vive qu'à l'achat ⚠️",https://www.vinted.fr/items/6034298211-pull-north-face-homme,sweats,17.0,4.0,-0.7773010223068051,1
Mütze,Carhartt,6.0,4.0,6,4.8,33.0,"Selten getragen, Farbe ein dunkelrot orange",https://www.vinted.fr/items/5835508271-mutze,casquettes,15.0,5.0,-1.7698356815897667,1
Parka Carhartt,Carhartt,45.0,3.0,13,5.0,73.0,"Selten getragener Parka von Carharrt „Mosley Jacket“, Größe M, dunkelblau.",https://www.vinted.fr/items/5093228943-parka-carhartt,manteaux,51.0,7.0,-0.5257832990078993,1
polaire thé north face,The North Face,15.0,3.0,9,4.3,31.0,très bon état,https://www.vinted.fr/items/5796147603-polaire-the-north-face,sweats,17.0,4.0,-0.36890962049378384,0
Pull Carhartt,Carhartt,15.0,3.0,18,4.2,580.0,Bon état global,https://www.vinted.fr/items/6016383245-pull-carhartt,sweats,25.0,6.0,-1.0106235175888445,1
The North Face Pullover/Größe:S,The North Face,4.0,4.0,6,5.0,3.0,Ein sehr schöner und bequemer Pullover.,https://www.vinted.fr/items/5946523171-the-north-face-pullovergrosses,sweats,17.0,4.0,-1.8663447604748618,0
Blaue Carhartt Winterjacke,Carhartt,30.0,4.0,5,,,,https://www.vinted.fr/items/4245380582-blaue-carhartt-winterjacke,manteaux,51.0,7.0,-0.9339396392593768,0
blauer Hoodie von The Northface,The North Face,12.0,4.0,1,,,"Intakt. leicht verwaschen.


Privatverkauf, keine Garantie oder Gewährleistung. Keine Rücknahme. Nur Paypal. Versand trägt Käufer:in.",https://www.vinted.fr/items/4819658178-blauer-hoodie-von-the-northface,sweats,17.0,4.0,-0.7773010223068051,0
The North Face Pullover,The North Face,15.0,3.0,9,4.8,86.0,"Ist in einem super Zustand.   
Bei Fragen gerne melden.",https://www.vinted.fr/items/5534277557-the-north-face-pullover,sweats,17.0,4.0,-0.36890962049378384,0
Pull the north face,The North Face,15.0,3.0,2,5.0,22.0,Très bon état porter quelque fois,https://www.vinted.fr/items/5991508040-pull-the-north-face,sweats,17.0,4.0,-0.36890962049378384,0
sweat the north face,The North Face,10.0,4.0,13,4.6,131.0,Sweat à capuche homme The North Face,https://www.vinted.fr/items/5958275057-sweat-the-north-face,sweats,17.0,4.0,-1.0495619568488193,1
Mütze Carhartt,Carhartt,11.0,2.0,4,5.0,526.0,,https://www.vinted.fr/items/5701497987-mutze-carhartt,casquettes,15.0,5.0,-0.7629967899759118,0
Carhartt Cap (wie neu),Carhartt,19.0,2.0,9,5.0,16.0,,https://www.vinted.fr/items/5354130863-carhartt-cap-wie-neu,casquettes,15.0,5.0,0.8479454366062561,0
Carhartt WP American Script Sweatshirt Gr. M braun Pullover,Carhartt,38.0,3.0,5,5.0,319.0,"Schlichter Carhartt Sweater mit dem kleinem Schriftzug auf der Brust.

Carhartt American Script

Größe: m
Farbe: braun
Guter/ sehr guter Zustand

Versand gegen Aufpreis möglich

-Der Verkauf erfolgt unter Ausschluss jeglicher Sachmängelhaftung",https://www.vinted.fr/items/5979365993-carhartt-wp-american-script-sweatshirt-gr-m-braun-pullover,sweats,25.0,6.0,1.4842814700233617,0
Carhartt Sweater M,Carhartt,40.0,4.0,1,5.0,284.0,"Ich verkaufe meinen sehr schönen Carhartt Sweater in der Größe M. 
Er befindet sich in einem guten getragenem Zustand.",https://www.vinted.fr/items/6024469638-carhartt-sweater-m,sweats,25.0,6.0,1.7012297298157275,0
Heren capuchon,The North Face,25.0,3.0,0,4.9,173.0,Amper gedragen,https://www.vinted.fr/items/6012432114-heren-capuchon,sweats,17.0,4.0,0.992395052216287,0
Carhartt Pullover,Carhartt,15.0,3.0,4,5.0,18.0,Lässiger Pullover im angesagten Fit :) ist ein dicker angenehmer stoff,https://www.vinted.fr/items/3829471726-carhartt-pullover,sweats,25.0,6.0,-1.0106235175888445,0
Schwarzer Sweater - Carhartt,Carhartt,19.0,3.0,8,4.6,21.0,Wenig getragen,https://www.vinted.fr/items/1683251239-schwarzer-sweater-carhartt,sweats,25.0,6.0,-0.5767269980041129,1
Boné Carhartt,Carhartt,15.0,3.0,3,5.0,44.0,,https://www.vinted.fr/items/6032424835-bone-carhartt,casquettes,15.0,5.0,0.04247432331517214,0
Carhartt Cap mit Social Anxiety Patch,Carhartt,13.0,4.0,4,5.0,93.0,"Verkaufe diese getragene Carhartt Cap. Habe selbst den bunten „Social Anxiety“ Patch aufgenäht, aber das Ding ist mir leider doch einfach zu eng.
Größe wohl zwischen XS und S",https://www.vinted.fr/items/5999994928-carhartt-cap-mit-social-anxiety-patch,casquettes,15.0,5.0,-0.36026123333036986,0
The North Face Sweater,The North Face,10.0,4.0,5,5.0,88.0,- Mängel aus den Bildern zu entnehmen,https://www.vinted.fr/items/5153102772-the-north-face-sweater,sweats,17.0,4.0,-1.0495619568488193,1
Sweat à capuche,The North Face,10.0,3.0,13,4.5,152.0,Porté quelques fois,https://www.vinted.fr/items/5956443783-sweat-a-capuche,sweats,17.0,4.0,-1.0495619568488193,1
Casquette carhartt violet,Carhartt,12.0,4.0,10,5.0,25.0,,https://www.vinted.fr/items/6009954978-casquette-carhartt-violet,casquettes,15.0,5.0,-0.5616290116531408,1
North Face Pullover,The North Face,24.0,3.0,10,4.6,9.0,"guter Zustand👍
#northface
#northfacewinter
#northfacejumper 
#northfacepullover 
#northfaceblue 
#blogger
#fashionblogger
#vintageblogger
#vintagestyle
#vinted
#cool
#männer
#jungs",https://www.vinted.fr/items/1361052946-north-face-pullover,sweats,17.0,4.0,0.8562645849452799,0
Patta Carhartt Pullover M,Carhartt,15.0,4.0,7,5.0,733.0,Siehe letztes Bild: Fleck vorhanden,https://www.vinted.fr/items/5553701806-patta-carhartt-pullover-m,sweats,25.0,6.0,-1.0106235175888445,1
Sweat The North Face kaki,The North Face,15.0,3.0,10,4.7,27.0,"Taille S
Sweat à capuche kaki the North Face
Porté plusieurs fois 
Bon état",https://www.vinted.fr/items/5937910763-sweat-the-north-face-kaki,sweats,17.0,4.0,-0.36890962049378384,0
Grauer carhartt sweater,Carhartt,30.0,3.0,14,5.0,17.0,"•Guter Zustand 
•Keine Gebrauchsspuren 
•cool",https://www.vinted.fr/items/3608271023-grauer-carhartt-sweater,sweats,25.0,6.0,0.6164884308538988,0
Sweat the north face,The North Face,15.0,3.0,2,4.7,40.0,Très bon état,https://www.vinted.fr/items/6021910849-sweat-the-north-face,sweats,17.0,4.0,-0.36890962049378384,0
Sweater The North Face,The North Face,10.0,4.0,5,4.9,27.0,"Leuke sweater, prima voor tweede ronde",https://www.vinted.fr/items/5965225482-sweater-the-north-face,sweats,17.0,4.0,-1.0495619568488193,1
Pull the North Face,The North Face,20.0,3.0,5,,,"Pull beige, porter quelques fois taille S",https://www.vinted.fr/items/6021126627-pull-the-north-face,sweats,17.0,4.0,0.3117427158612516,0
Langarmshirt Carhartt Navy Gr.L,Carhartt,6.0,4.0,11,5.0,1594.0,"Gern getragen 
Kein Mangel, außer das Logo ist verwaschen 
Fragen gern fragen. 
Versand 2,55€ Bü Wa",https://www.vinted.fr/items/5611180030-langarmshirt-carhartt-navy-grl,sweats,25.0,6.0,-1.9868906866544904,1
Carhartt Jacke ,Carhartt,50.0,3.0,4,,,"hallo! 
verkaufe hier meine Carhartt Winterjacke in Größe S. gut erhalten. 

NP 239€.",https://www.vinted.fr/items/882040482-carhartt-jacke,manteaux,51.0,7.0,-0.38973118559074016,0
Carharrt Longssleeve / Pullover,Carhartt,10.0,2.0,26,4.9,37.0,,https://www.vinted.fr/items/5400265897-carharrt-longssleeve-pullover,sweats,25.0,6.0,-1.552994167069759,1
Carhartt WIP Kilda Jacket,Carhartt,110.0,1.0,10,4.8,8.0,"Verkaufe diese Carhartt Jacke in Camel, perfekt für Winter und Übergangszeit! 🌨️🍂
	•	Größe M (lockere Passform)
	•	Neu mit Etikett 🏷️
	•	Verstellbare Kapuze 🏕️
	•	Mehrere praktische Taschen 🔥
	•	Robustes und widerstandsfähiges Material 💪

Trendiger Workwear-Style 💯💼
📍 Schneller und sicherer Versand 📦✉️

Bei Fragen einfach melden! 😊",https://www.vinted.fr/items/5989867275-carhartt-wip-kilda-jacket,manteaux,51.0,7.0,1.2428941754151699,0
Carhartt Winterjacke L schwarz Parker,Carhartt,45.0,3.0,12,4.9,71.0,"Tolle Winterjacke/ Parker von Carhartt. Sehr guter Zustand, keine Löcher oder Mängel.",https://www.vinted.fr/items/5547751584-carhartt-winterjacke-l-schwarz-parker,manteaux,51.0,7.0,-0.5257832990078993,1
Schwarzer North Face Pullover,The North Face,15.0,3.0,3,5.0,8.0,"Schwarzer Pulli, ohne Kapuze, sehr guter Zustand",https://www.vinted.fr/items/5818761587-schwarzer-north-face-pullover,sweats,17.0,4.0,-0.36890962049378384,0
Carhartt langarmshirt ,Carhartt,30.0,3.0,11,,,"langarmshirt von carhartt, maximal 3 mal getragen",https://www.vinted.fr/items/1456542251-carhartt-langarmshirt,sweats,25.0,6.0,0.6164884308538988,0
Carhartt Winterjacke in XS,Carhartt,30.0,4.0,7,5.0,2.0,Unisex Winterjacke. Einen Winter lange getragen. Viele Taschen und sehr warm.,https://www.vinted.fr/items/5152449779-carhartt-winterjacke-in-xs,manteaux,51.0,7.0,-0.9339396392593768,0
Sweatshirt oversize the North face,The North Face,25.0,3.0,13,5.0,40.0,Sweatshirt the North face  oversize en très bon état taille M,https://www.vinted.fr/items/6010719391-sweatshirt-oversize-the-north-face,sweats,17.0,4.0,0.992395052216287,0
Casquette Carhartt peu portée,Carhartt,10.0,3.0,13,4.9,76.0,,https://www.vinted.fr/items/6018215247-casquette-carhartt-peu-portee,casquettes,15.0,5.0,-0.9643645682986828,1
Oversized Carhartt sweater,Carhartt,25.0,3.0,5,4.6,31.0,"Carhartt sweater 
Sehr guter Zustand",https://www.vinted.fr/items/6000583008-oversized-carhartt-sweater,sweats,25.0,6.0,0.07411778137298439,0
W‘Kipnuk Jacket,Carhartt,14.0,4.0,8,4.9,35.0,"schwarze Übergangsjacke gefüttert, mit Reisverschluss und zusätzlichen Druckknöpfen, mit einem kleinen Riss am rechten Ärmel",https://www.vinted.fr/items/5788017455-wkipnuk-jacket,manteaux,51.0,7.0,-1.3693064021942862,1
Carhartt Battle Parka,Carhartt,20.0,4.0,5,5.0,7.0,Verkaufe schwarzen Carhartt Battle Parker Größe S in gutem Zustand. Bei Fragen gerne melden :),https://www.vinted.fr/items/5565403520-carhartt-battle-parka,manteaux,51.0,7.0,-1.2060438660936952,0
Sweat the north face,The North Face,5.0,4.0,11,4.8,55.0,"Sweat the north face en bon état général mais une décoloration au niveau de la capuche , voir photo 3  .",https://www.vinted.fr/items/5600420294-sweat-the-north-face,sweats,17.0,4.0,-1.7302142932038547,1
The North Face Sweater - Größe M - Marinenblau,The North Face,25.0,4.0,7,,,Der Artikel wurde einige Male getragen befindet sich dennoch in einem guten Zustand.,https://www.vinted.fr/items/2238913498-the-north-face-sweater-grosse-m-marinenblau,sweats,17.0,4.0,0.992395052216287,0
Carhartt Parker,Carhartt,20.0,4.0,3,5.0,78.0,"Es sind Gebrauchsspuren sichtbar.
An den Taschen und Ärmeln (siehe Fotos)",https://www.vinted.fr/items/5877349930-carhartt-parker,manteaux,51.0,7.0,-1.2060438660936952,0
